book_id,title,author_id,genre,price,publication_year,page_count,isbn
29038,Hidden Wolf,1970,thriller,27.95,2008,292,2760636029829
29039,The Sudden Daughter,1444,thriller,41.6,1984,707,4697539395281
29040,Forgotten Archive,1949,thriller,7.77,2016,584,4371466014246
29041,Bone of Rivers,81,romance,33.05,1995,694,787-2-042-38247-0
29042,The Distant Archive,640,thriller,11.24,2005,94,337-3-064-26123-3
29043,Distant Mirror,170,cooking,46.06,2002,168,9622589846913
29044,Quiet Heir,51,history,10.41,2019,417,0469256513720
29045,Machine of Gardens,1190,self-help,5.39,2018,898,948-9-042-14871-6
29046,Mountain of Kingdoms,782,biography,36.15,1999,313,2910789523578
29047,Hidden Heir,744,thriller,10.81,2001,227,095-3-940-56267-5
29048,The Last Hunter,1573,thriller,31.05,2021,322,2081959625020
29049,The Sudden Whisper,331,fantasy,24.41,1988,695,8495978868173
29050,The Distant City,389,thriller,14.77,2001,185,6299955905245
29051,Hollow Ocean,946,scifi,31.78,2018,374,8803190572982
29052,Spark of Oceans,655,thriller,36.12,2013,200,4946889749222
29053,The Distant Ocean,1192,thriller,17.66,1993,750,3145251464061
29054,The Distant Mountain,227,travel,6.93,2023,216,095-4-045-88609-3
29055,Sudden Dream,1675,thriller,43.87,2016,837,5961734100567
29056,The Broken Guest,946,thriller,31.58,1991,560,6111738805152
29057,Sudden Throne,46,scifi,42.82,2001,535,2016907470572
29058,Crimson Ghost,1280,thriller,16.5,2007,339,679-4-550-79934-2
29059,Spark of Rivers,819,science,43.53,2013,446,1658408261513
29060,The Frozen Hunter,180,cooking,28.25,2012,167,058-9-091-86782-4
29061,River of Bones,1605,mystery,11.08,1982,116,116-5-417-71176-7
29062,Guest of Daughters,1206,cooking,22.03,2013,610,8562551146298
29063,Crimson Bone,1201,thriller,40.38,1982,399,0533213413360
29064,Hidden Ghost,1086,thriller,9.57,2008,526,2240226244020
29065,The Distant Whisper,962,thriller,28.62,2011,719,003-8-672-18504-8
29066,The Broken Winter,984,fiction,20.47,1986,473,9761319959771
29067,Crimson Dream,11,thriller,21.3,1991,,7959544992965
29068,The Silent Dream,1055,thriller,40.01,2022,382,786-3-728-39865-5
29069,The Pale Kingdom,478,thriller,43.13,2005,834,4944847445151
29070,Kingdom of Citys,900,self-help,17.61,2018,96,0627322908484
29071,Endless Garden,1892,thriller,33.22,1992,479,4643787828202
29072,Archive of Hunters,1345,thriller,25.47,2016,418,207-8-621-54319-4
29073,Pale Spark,299,poetry,31.38,1993,108,745-0-852-37201-6
29074,The Last Whisper,1159,thriller,43.38,1981,319,3506391806291
29075,Path of Machines,1503,thriller,28.13,2018,279,903-4-078-74671-9
29076,Wolf of Wolfs,946,thriller,11.88,1994,869,404-0-784-90995-7
29077,Shadow of Hunters,507,children,37.11,2013,196,411-5-666-89999-7
29078,Sudden Throne,1601,science,45.48,1988,258,892-1-007-89558-4
29079,Endless Dream,648,thriller,20.64,1994,323,8346441671896
29080,The Forgotten Mountain,155,history,24.51,2007,810,6910482430988
29081,Garden of Mountains,492,fiction,41.35,2000,812,4779555066530
29082,Heir of Wolfs,1309,thriller,31.77,2011,663,5336179377577
29083,Heir of Dreams,232,poetry,9.58,1998,400,4701121076079
29084,Whisper of Sparks,876,thriller,34.77,1987,286,6193036483816
29085,Silent Mountain,1376,history,10.97,2005,233,0126817504035
29086,Empire of Kingdoms,1043,self-help,11.52,1984,391,272-4-242-02519-9
29087,The Pale Winter,946,fantasy,25.84,1982,873,295-1-748-42133-1
29088,The Distant Mountain,1417,thriller,36.52,2021,411,5201457251189
29089,Distant City,705,thriller,39.44,2015,328,3244428763518
29090,The Hollow Ember,1810,thriller,26.46,2022,,4206238038929
29091,Ghost of Thrones,1668,reference,34.95,1992,816,592-6-316-65449-3
29092,Archive of Dreams,592,thriller,35.1,2024,864,1161562202669
29093,City of Winters,946,thriller,32.87,2009,738,8037442562403
29094,The Forgotten Mountain,1567,reference,10.29,2017,864,931-4-890-21947-0
29095,Hollow Guest,267,thriller,11.04,2010,788,7190793285065
29096,The Sudden Hunter,170,history,11.67,2004,369,0807726877027
29097,City of Oceans,1044,romance,23.65,2008,315,2273081648495
29098,Buried Hunter,1980,thriller,5.93,1991,256,6747837306459
29099,Hollow Ocean,946,cooking,38.38,2024,293,2358869422180
29100,Quiet Kingdom,1724,thriller,15.96,2008,668,2543054242959
29101,Golden Winter,946,thriller,9.79,1981,807,9750611314052
29102,Ghost of Ghosts,1167,children,43.3,2007,882,5805265268932
29103,Buried Kingdom,861,fiction,37.61,1992,521,514-6-936-94455-3
29104,Last Daughter,110,thriller,47.94,2002,363,2146231210623
29105,The Buried Machine,1708,self-help,28.98,2009,198,219-5-483-67103-0
29106,City of Guests,1597,travel,39.88,2005,463,7430231225732
29107,The Sudden Ember,946,children,40.79,2004,384,1543286967105
29108,Ghost of Mountains,812,thriller,41.78,2016,315,8140074996936
29109,The Last Ember,82,poetry,37.26,1990,763,8540272237819
29110,Forgotten Machine,946,thriller,16.75,1988,801,8450914563168
29111,Mountain of Archives,520,thriller,40.92,2013,620,692-5-639-64081-5
29112,Distant Empire,513,biography,38.6,1998,449,8376751926194
29113,Last Whisper,946,biography,45.29,1990,408,8868408998091
29114,The Fading Wolf,1260,thriller,23.03,2001,780,034-8-400-43185-0
29115,Guest of Paths,312,thriller,41.69,1998,97,7099492237119
29116,Guest of Empires,545,children,12.76,1999,316,8061857273861
29117,The Fading City,448,reference,18.32,1998,93,539-9-994-91670-7
29118,Hunter of Mountains,1882,thriller,20.5,2010,312,2391455494880
29119,Sudden Mirror,1577,travel,23.38,2006,833,754-5-477-75178-6
29120,Archive of Citys,1300,fiction,33.02,1996,825,2635624578590
29121,Last Silence,1370,fantasy,23.99,1981,394,7199108765953
29122,Crimson Garden,946,biography,19.59,2018,,8519983634931
29123,Ghost of Archives,1695,children,46.47,1994,441,4152754823370
29124,The Forgotten Winter,946,thriller,10.23,1990,84,0265670286587
29125,The Crimson Mountain,946,history,27.39,2013,428,996-7-961-18457-1
29126,Shadow of Rivers,769,thriller,26.51,1991,127,6551583442314
29127,Kingdom of Whispers,1060,fantasy,7.61,1990,714,276-0-794-77493-9
29128,The Distant Mountain,1518,travel,35.62,1991,799,597-8-048-13569-1
29129,Pale Silence,946,thriller,5.55,1986,685,7766972281675
29130,River of Kingdoms,84,poetry,25.91,2019,768,853-7-929-87634-8
29131,Archive of Dreams,815,mystery,7.01,2024,197,5016323115605
29132,Endless Winter,165,scifi,34.29,1997,386,2795150073523
29133,The Pale Ocean,1007,cooking,16.84,2011,307,232-8-887-58624-4
29134,Endless Kingdom,529,mystery,31.02,1998,,3277251771430
29135,The Buried Mountain,946,science,46.66,1991,377,5809786667028
29136,The Broken River,1113,mystery,5.03,2006,405,1812975209669
29137,The Broken Mountain,1697,reference,49.64,2000,364,7934696197592
29138,Mirror of Dreams,952,thriller,18.49,2004,,459-6-643-98998-4
29139,Ocean of Paths,33,romance,43.81,2016,554,741-6-763-56915-5
29140,Hollow Winter,1448,thriller,40.15,2012,379,110-1-052-19402-2
29141,Sudden Winter,946,thriller,42.82,2010,813,9646596661300
29142,The Hollow Archive,312,thriller,38.14,1982,184,644-3-894-40026-0
29143,Hollow Silence,946,thriller,16.6,2010,783,118-1-899-66192-4
29144,The Frozen Kingdom,1750,travel,47.01,1983,540,079-7-613-21198-8
29145,The Hollow Silence,946,travel,30.02,2002,824,080-3-873-76426-0
29146,Golden Dream,1995,history,20.14,1999,440,851-6-525-63133-9
29147,The Frozen Machine,701,thriller,43.01,1980,844,1931561491461
29148,Mountain of Machines,614,thriller,26.12,2021,586,7965961356533
29149,Throne of Hunters,946,thriller,32.6,2010,373,044-9-685-67827-1
29150,Shadow of Ghosts,1208,thriller,37.17,2017,191,3478203126247
29151,Quiet Ocean,266,reference,15.62,2007,263,2977284307241
29152,The Broken Mirror,704,fantasy,39.44,1993,201,6271555907934
29153,Mountain of Oceans,1888,reference,48.92,1988,,4242982643175
29154,The Quiet Guest,522,thriller,27.15,1983,210,1874155150138
29155,Winter of Empires,946,thriller,41.89,2017,106,9868499494104
29156,The Golden Hunter,946,thriller,48.87,1991,,0875967996573
29157,Endless Path,946,thriller,16.11,2004,463,8421521067818
29158,City of Machines,1896,cooking,43.62,2007,251,0417607155013
29159,Golden Silence,87,thriller,36.81,2010,800,3414775209870
29160,Kingdom of Daughters,1698,thriller,9.45,2023,278,804-0-672-29934-5
29161,Ghost of Heirs,946,science,15.08,1989,295,0448441537243
29162,Crimson Empire,1922,reference,35.82,2008,361,087-3-149-26848-1
29163,Golden Mirror,597,thriller,48.18,2004,267,0710265686063
29164,Mirror of Archives,1379,scifi,16.79,1986,432,968-3-904-58636-1
29165,Daughter of Oceans,1614,poetry,32.09,2010,595,599-2-938-03249-2
29166,Sudden Ember,1367,science,17.66,1988,175,4537816133841
29167,The Hidden Ocean,1501,biography,6.51,1983,515,071-9-864-11894-1
29168,Hunter of Archives,446,biography,48.88,1983,253,7796050135442
29169,Frozen Mirror,1303,reference,45.53,1998,261,8284819038164
29170,Frozen Ocean,1891,poetry,37.7,2011,290,8155724571026
29171,The Frozen Shadow,1517,children,10.49,1995,708,9340893219252
29172,Empire of Empires,946,thriller,8.97,2023,556,720-0-392-11693-4
29173,Ocean of Heirs,1289,thriller,8.11,2013,711,3865085236234
29174,Broken Spark,1152,children,19.78,2000,,9299688302033
29175,Buried Machine,946,thriller,33.21,2023,726,7431130064010
29176,Ember of Mirrors,1004,thriller,28.22,1993,876,153-0-972-07404-0
29177,The Quiet Archive,370,mystery,7.22,1994,606,0013021792396
29178,Fading Kingdom,1162,thriller,48.14,1994,439,6137696046443
29179,Wolf of Dreams,1419,mystery,14.74,2010,442,533-1-380-32914-7
29180,Sudden Mirror,784,fiction,31.17,2024,752,195-4-247-65801-9
29181,The Broken Shadow,1467,travel,6.36,2016,439,754-9-665-49938-5
29182,Frozen Throne,643,thriller,21.82,2003,489,694-9-185-15797-2
29183,Winter of Embers,946,travel,30.49,1991,707,4286281702261
29184,Sudden Shadow,582,thriller,29.02,1981,467,3965276631947
29185,The Broken Wolf,1533,thriller,45.1,1998,192,5882263996199
29186,Endless Throne,1175,science,21.59,2014,656,3279563182763
29187,Pale Mirror,184,thriller,9.25,1982,352,8542007488043
29188,Silence of Shadows,1433,self-help,18.08,1997,,9363810643118
29189,The Endless Kingdom,1609,fantasy,21.3,2013,683,4855082190219
29190,The Silent Silence,246,thriller,32.44,2022,768,6871950795057
29191,The Distant Path,850,thriller,34.61,2002,401,4593771647678
29192,The Frozen River,500,children,33.87,2017,355,5018041639520
29193,The Broken Ghost,912,biography,42.65,2003,533,0337306802061
29194,Forgotten Shadow,1122,fantasy,29.99,1980,203,829-4-560-25390-8
29195,Fading Garden,1036,thriller,17.24,2024,310,607-8-423-91709-1
29196,The Silent Archive,1705,thriller,47.24,2021,701,9456516336798
29197,The Last Whisper,368,scifi,16.05,2022,214,6566775010381
29198,Machine of Heirs,44,travel,46.18,1981,87,3141947793580
29199,The Golden Mirror,1,thriller,20.05,1980,476,7333803399324
29200,Hidden Daughter,878,fantasy,20.6,1991,869,583-5-132-62675-0
29201,Endless Path,1104,biography,23.82,1994,,326-9-154-86302-5
29202,Crimson Spark,2000,thriller,22.63,1995,89,467-6-363-08602-4
29203,Distant Mirror,1910,history,47.66,2008,767,8108071418958
29204,Hollow Mountain,400,thriller,49.93,2004,757,273-9-306-25723-5
29205,The Golden Wolf,263,thriller,46.34,2009,323,8521322673742
29206,Archive of Heirs,1917,romance,13.49,1991,463,4146817330493
29207,Mirror of Guests,1623,poetry,6.2,1982,673,753-6-162-86511-4
29208,Crimson Empire,1527,science,10.56,2003,267,6719616744690
29209,Ocean of Sparks,946,self-help,21.9,2022,367,0227043330698
29210,The Golden Mirror,961,thriller,29.43,1987,702,0241737157165
29211,Bone of Kingdoms,1268,fantasy,39.42,1993,587,3331695509468
29212,Wolf of Heirs,1324,thriller,12.91,2001,106,1558229096543
29213,Last Garden,968,reference,28.44,1987,698,1262914486432
29214,Guest of Machines,936,thriller,32.9,1987,439,9792475700542
29215,Forgotten Throne,379,thriller,42.97,2000,164,844-1-740-59857-3
29216,The Last River,595,self-help,10.79,1985,863,542-7-645-13256-9
29217,Forgotten Winter,598,thriller,29.17,2023,279,8699784816630
29218,The Crimson Dream,106,history,44.14,2004,314,5983442549190
29219,Sudden Ocean,1692,children,22.23,2016,450,6735192925342
29220,Buried Dream,946,thriller,35.66,2015,746,1330396110676
29221,City of Whispers,330,mystery,30.34,2011,158,308-0-686-32752-0
29222,Mirror of Heirs,474,thriller,24.74,1987,280,223-3-670-11322-3
29223,Pale Empire,233,thriller,37.88,1988,740,870-7-899-54616-9
29224,Buried Silence,946,fiction,13.12,1980,560,4934193257028
29225,The Fading River,1234,cooking,41.53,2017,890,281-7-362-07828-6
29226,Quiet Whisper,162,thriller,5.76,2018,336,5534126170322
29227,The Hollow Daughter,751,scifi,45.38,2010,685,002-0-100-99502-6
29228,The Forgotten City,946,fiction,9.88,2023,819,4074242281249
29229,Golden Archive,76,thriller,10.43,2023,770,4359086716631
29230,The Hidden Guest,624,thriller,6.08,2021,267,7803186285351
29231,Hidden Ember,699,thriller,29.32,1985,463,996-3-060-14347-1
29232,Silent Ghost,1271,travel,30.35,1987,437,7206413502345
29233,Empire of Thrones,456,scifi,49.02,1992,,9427497770756
29234,The Golden Machine,1118,self-help,42.38,1981,123,163-0-542-98587-4
29235,Distant Archive,704,thriller,49.31,1992,596,699-6-868-29110-9
29236,The Distant Daughter,946,cooking,34.69,2020,784,718-8-507-60037-5
29237,Quiet Silence,981,thriller,19.01,1995,,875-7-317-46460-5
29238,The Frozen Whisper,67,thriller,24.15,1988,700,1598709421715
29239,Garden of Daughters,268,thriller,18.73,1985,,4519274175842
29240,Shadow of Mountains,946,science,48.29,2010,205,207-5-843-42759-6
29241,Mountain of Wolfs,850,travel,21.83,1988,183,7104193738113
29242,Spark of Empires,1012,thriller,23.99,1997,,103-6-397-73286-7
29243,Path of Winters,946,romance,22.24,1984,,9017174140213
29244,Forgotten Garden,1328,travel,22.75,2016,488,4283064039245
29245,Hidden Throne,1522,self-help,38.72,2001,257,980-3-636-00267-0
29246,The Pale Mountain,86,thriller,12.74,2003,475,963-7-159-91811-0
29247,Ember of Dreams,946,biography,31.86,1982,101,1522767425376
29248,The Sudden Kingdom,245,thriller,24.4,1984,605,0783624508051
29249,The Endless Daughter,824,thriller,6.49,1996,495,134-6-174-43059-5
29250,Ember of Citys,1441,romance,40.32,1986,243,3190786304311
29251,Endless Ghost,306,thriller,14.75,1992,606,4338430002316
29252,Garden of Ghosts,1580,thriller,18.89,1990,245,3858313940899
29253,The Fading Hunter,27,poetry,21.72,2013,99,3122589732117
29254,Distant Hunter,994,thriller,35.73,2003,326,109-3-965-54805-1
29255,Whisper of Sparks,243,thriller,23.96,1998,335,215-0-397-55869-9
29256,Shadow of Mirrors,1170,mystery,45.22,1995,,5318136471576
29257,Quiet Empire,672,fantasy,33.81,2024,890,0788095064989
29258,City of Winters,946,science,22.24,2004,244,5757203116513
29259,The Fading Dream,311,thriller,38.8,2008,637,006-3-122-77995-7
29260,Buried Ocean,1679,children,43.19,1981,491,0788810594277
29261,The Fading Dream,601,thriller,30.02,1988,809,603-6-319-02767-9
29262,Distant Daughter,1499,cooking,5.61,2000,275,6976796503862
29263,The Broken Spark,946,thriller,33.75,2001,393,7592079465728
29264,Fading Silence,747,cooking,16.25,1989,752,3850588475335
29265,Silence of Winters,25,poetry,12.0,2004,687,8171516286650
29266,The Forgotten Wolf,946,science,47.04,1997,760,1037322318533
29267,The Last Bone,881,fiction,43.65,1990,799,4240538666175
29268,Ocean of Hunters,946,scifi,25.76,2024,772,0057823391382
29269,Ocean of Dreams,1415,thriller,24.38,2016,136,320-2-183-39456-6
29270,Last Bone,481,cooking,9.63,1980,620,253-2-634-28446-9
29271,Endless Mountain,1664,children,11.99,1999,,963-1-864-44885-6
29272,Dream of Sparks,1540,children,41.15,2008,899,9885875371663
29273,The Silent Guest,653,scifi,8.57,2002,670,726-4-994-19188-4
29274,The Buried Wolf,35,scifi,33.82,1985,264,6040027621864
29275,The Broken Bone,127,thriller,12.63,1995,796,6671219187998
29276,Hunter of Silences,946,fantasy,13.86,2021,584,2324972685392
29277,Endless Guest,1731,history,41.81,1993,543,5278805619799
29278,Quiet Whisper,1791,fantasy,35.97,2010,566,4021632060221
29279,The Hollow Guest,266,biography,10.5,2015,759,5823103700136
29280,The Buried Throne,244,thriller,36.51,1991,471,852-1-946-44110-8
29281,The Crimson Kingdom,361,fiction,23.45,1993,583,0837621286529
29282,Frozen Wolf,1374,travel,25.33,2021,557,0293747014243
29283,Path of Paths,946,fantasy,17.76,2010,,7044376293822
29284,Hunter of Empires,822,scifi,7.7,1988,159,895-4-668-70393-0
29285,The Distant Guest,562,thriller,6.31,1995,653,1075451598246
29286,The Frozen Machine,1657,thriller,33.37,1988,607,5085021402156
29287,Buried Empire,1859,thriller,14.75,2009,674,9079991026297
29288,Hollow Mountain,890,history,32.76,1986,311,850-8-178-94265-7
29289,Buried Dream,946,reference,24.36,1982,828,143-4-532-97689-1
29290,The Fading Shadow,1100,thriller,46.25,2009,490,1927573957019
29291,Endless Ember,614,self-help,40.12,2006,208,4657546751012
29292,The Hidden Garden,1899,self-help,17.35,1990,208,4783526819661
29293,The Distant Daughter,939,reference,18.86,1984,,992-6-843-23686-9
29294,The Buried Daughter,610,biography,18.3,1993,301,3798393536255
29295,Heir of Citys,1542,cooking,22.2,1988,262,434-2-419-30168-6
29296,Golden Mirror,946,history,23.67,1994,323,6588148467965
29297,The Quiet Mirror,1107,scifi,24.22,2002,359,500-3-555-76145-3
29298,Mountain of Empires,761,cooking,6.01,2020,894,371-9-519-54292-8
29299,Hollow Guest,1694,cooking,10.59,1984,689,6155047815662
29300,The Broken Garden,623,thriller,31.46,2011,375,6137757133667
29301,Hollow Empire,946,thriller,42.74,1998,768,702-3-993-47007-2
29302,The Hollow Machine,1437,history,15.68,1982,735,589-8-544-80316-5
29303,Broken Garden,185,thriller,44.46,2021,134,0115141728862
29304,The Silent Ember,1096,scifi,47.38,1995,306,7453368652960
29305,The Buried Heir,1862,history,7.99,1983,206,649-5-048-07684-3
29306,Crimson Winter,1209,thriller,34.09,2023,900,6676638746799
29307,Broken Heir,946,thriller,24.08,1981,302,3457925282565
29308,Frozen Silence,310,thriller,39.67,2022,371,6776260773258
29309,Silent Shadow,1855,cooking,38.16,2007,681,8560429532293
29310,The Crimson Hunter,1452,thriller,28.98,2016,285,073-7-191-69429-1
29311,Fading Winter,820,thriller,6.01,2015,398,3066400549421
29312,Ghost of Guests,1557,thriller,45.46,2003,277,574-9-310-18602-0
